permno,date,ticker,comnam,tsymbol,hexcd,cusip,prc,vol,ret,bid,ask,shrout,numtrd,ewretd,mktcap,year,month,yrmo,bid_ask_spread,turnover,dollar_vol
80046,2000-08-29,TFCE,TFC ENTERPRISES INC,TFCE,3,87238810,1.625,2800.0,-0.161290,1.625,1.875,11434.0,5.0,0.004756,18580.25,2000,8,200008,0.14285714285714285,0.15069764938577251,4550.0
84017,2002-09-10,BXL,BEXIL CORP,BXL,2,08857710,10.75,0.0,-0.003707,10.7,10.8,851.0,,0.0028,9148.25,2002,9,200209,0.00930232558139548,0.0,0.0
85281,1999-06-08,CTBC,C T B INTERNATIONAL CORP,CTBC,3,12596010,8.75,2069.0,0.052632,7.9375,8.75,12015.0,5.0,-0.003323,105131.25,1999,6,199906,0.09737827715355805,0.019680161702633613,18103.75
83241,1996-09-30,BNTT,BARNETT INC,BNTT,3,06806210,23.625,34500.0,0.125000,23.0,23.625,14398.0,19.0,0.002868,340152.75,1996,9,199609,0.02680965147453083,0.10142502155281707,815062.5
87809,2000-05-30,SBMC,CONNECTICUT BANCSHARES INC,SBMC,3,20754010,13.125,112337.0,0.000000,13.125,13.1875,11232.0,48.0,0.021615,147420.0,2000,5,200005,0.004750593824228029,0.7620200786867454,1474423.125
81252,1997-09-19,HCIA,H C I A INC,HCIA,3,40390810,13.8125,179020.0,0.062500,13.5,13.8125,11848.0,194.0,0.004594,163650.5,1997,9,199709,0.02288329519450801,1.0939166088707337,2472713.75
85900,2002-07-29,CAO,C S K AUTO CORP,CAO,1,12596510,13.2,441400.0,0.055156,13.2,13.23,32479.0,,0.034948,428722.8,2002,7,200207,0.0022701475595914597,1.0295696893190658,5826480.0
89570,2004-10-04,MMLP,MARTIN MIDSTREAM PARTNERS LP,MMLP,3,57333110,28.79,9300.0,0.009113,28.71,28.8,4223.0,32.0,0.005085,121580.17,2004,10,200410,0.0031298904538341107,0.0764927372613478,267747.0
89190,2005-11-21,ILF,ISHARES TRUST,ILF,4,46428739,122.83,246400.0,0.013867,122.35,122.39,7200.0,,0.006370000000000001,884376.0,2005,11,200511,0.0003268775026559308,0.2786145259482392,30265312.0
84749,2005-08-19,FSBK,FIRST SOUTH BANCORP INC,FSBK,3,33646W10,33.2,9572.0,0.010655,33.19,33.49,6334.0,62.0,0.002111,210288.80000000002,2005,8,200508,0.00899820035992814,0.04551835380676479,317790.4
75447,2006-08-23,BTUI,B T U INTERNATIONAL INC,BTUI,3,05603210,10.67,115682.0,-0.039604,10.63,10.67,9165.0,544.0,-0.00609,97790.55,2006,8,200608,0.0037558685446008586,1.1829568398991517,1234326.94
79413,1997-03-27,PNCL,PINNACLE MICRO INC,PNCL,3,72346910,2.5625,102470.0,0.000000,2.4375,2.5625,11931.0,70.0,-0.007486,30573.1875,1997,3,199703,0.05,3.351629593741248,262579.375
80375,2001-11-19,ZEUS,OLYMPIC STEEL INC,ZEUS,3,68162K10,2.8,17883.0,0.018182,2.74,2.8,9631.0,34.0,0.011593,26966.8,2001,11,200111,0.021660649819494445,0.6631487606983402,50072.399999999994
59408,2000-05-26,BAC,BANK OF AMERICA CORP,,1,06050510,54.625,5307699.0,-0.012429,54.375,55.0,1664844.0,,-0.002729,90942103.5,2000,5,200005,0.011428571428571429,0.05836349496798257,289933057.875
75433,2003-08-08,AHN,A T C HEALTHCARE INC,AHN,2,00209C10,0.85,42700.0,0.062500,0.85,0.9,23616.0,,0.00169,20073.6,2003,8,200308,0.0571428571428572,2.1271720070141877,36295.0
78829,2002-03-21,UMBF,U M B FINANCIAL CORP,UMBF,3,90278810,42.32,96811.0,0.023706,42.31,42.32,22060.0,253.0,0.006355,933579.2,2002,3,200203,0.00023632281696793126,0.10369875421388995,4097041.52
34981,2006-03-08,IDC,INTERACTIVE DATA CORP,IDC,1,45840J10,22.38,44200.0,0.0,22.39,22.45,93234.0,,-0.000948,2086576.92,2006,3,200603,0.002676181980374608,0.021183019699077283,989196.0
24628,1997-06-17,CNB,COLONIAL BANCGROUP INC,,1,19549330,23.625,26800.0,0.005319,23.25,23.875,40740.0,,0.000779,962482.5,1997,6,199706,0.026525198938992044,0.027844662110739677,633150.0
87576,2001-04-02,TRSI,T R SYSTEMS INC,TRSI,3,87263U10,3.75,41904.0,-0.016393,3.75,3.8125,12241.0,52.0,-0.021403,45903.75,2001,4,200104,0.01652892561983471,0.9128665958663508,157140.0
79672,2002-02-06,ZLC,ZALE CORP NEW,ZLC,1,98885810,43.48,323600.0,-0.010919,43.47,43.51,34863.0,,-0.009992,1515843.24,2002,2,200202,0.000919751667049877,0.21347853884943935,14070127.999999998
84098,2006-09-27,VTRU,VERTRUE INC,VTRU,3,92534N10,40.21,39237.0,-0.004949,40.09,40.17,9682.0,271.0,0.00368,389313.22000000003,2006,9,200609,0.0019935210565661175,0.10078517241207477,1577719.77
75803,1998-03-09,TFC,MUNICIPAL INCOME TRUST III,,1,62621P10,9.3125,3100.0,-0.006667,9.0625,9.625,6379.0,,-0.002388,59404.4375,1998,3,199803,0.06020066889632107,0.05218465371379032,28868.75
79714,1996-03-05,MBIA,MERCHANTS BANCORP INC IL,MBIA,3,58843810,28.375,3200.0,-0.013043,28.0,29.0,2573.0,5.0,0.002146,73008.875,1996,3,199603,0.03508771929824561,0.04383028775611184,90800.0
55001,1996-12-30,TRN,TRINITY INDUSTRIES INC,,1,89652210,37.25,49100.0,0.013605,36.875,37.625,42982.0,,-0.001628,1601079.5,1996,12,199612,0.020134228187919462,0.030666809486974256,1828975.0
51377,2003-09-25,NSM,NATIONAL SEMICONDUCTOR CORP,NSM,1,63764010,34.22,4030400.0,-0.007828,34.15,34.16,184720.0,,-0.013232,6321118.399999999,2003,9,200309,0.00029278290147849537,0.637608686462826,137920288.0
16548,1996-09-16,BOH,BANCORP HAWAII INC,,1,05968510,39.125,81700.0,0.003205,38.875,39.375,40866.0,,0.002124,1598882.25,1996,9,199609,0.012779552715654952,0.05109819688097732,3196512.5
92225,1996-05-24,NZYM,SYNTHETECH INC,NZYM,3,87162E10,9.0,90070.0,0.014085,8.875,9.125,13475.0,88.0,0.005934,121275.0,1996,5,199605,0.027777777777777776,0.7426922284065142,810630.0
77928,1999-05-03,CU,COMPANIA CERVECERIAS UNIDAS S A,,1,20442910,24.5625,28600.0,0.0,24.25,24.75,10510.0,,0.006624,258151.875,1999,5,199905,0.02040816326530612,0.11078749670131197,702487.5
75730,2000-07-03,PRST,PRESSTEK INC,PRST,3,74111310,16.375,59817.0,0.003831,16.375,16.5,32615.0,102.0,0.009012,534070.625,2000,7,200007,0.0076045627376425855,0.11200204092857569,979503.375
32054,2005-05-17,ESIO,ELECTRO SCIENTIFIC INDS INC,ESIO,3,28522910,18.2,148598.0,0.017897,18.2,18.18,28555.0,668.0,0.003165,519701.0,2005,5,200505,-0.0010995052226497842,0.2859297942470767,2704483.6
79168,1999-04-16,HARY,HARRYS FARMERS MARKET INC,HARY,3,41586310,0.96875,20560.0,0.0,0.96875,1.09375,4139.0,11.0,0.011929,4009.65625,1999,4,199904,0.12121212121212122,5.127621600978887,19917.5
81004,2002-03-06,OWOS,OWOSSO CORP,OWOS,3,69121710,0.5,6800.0,0.388889,0.43,0.5,5874.0,8.0,0.012604,2937.0,2002,3,200203,0.15053763440860218,2.3152877085461356,3400.0
66472,2001-05-25,SMTI,S M T E K INTERNATIONAL INC,SMTI,3,83268820,10.11,30689.0,0.098913,10.0,10.17,2278.0,89.0,0.0026620000000000003,23030.579999999998,2001,5,200105,0.016856717897868113,1.3325326587519726,310265.79
75038,1997-11-04,TCOMB,TELE COMMUNICATIONS INC NEW,TCOMB,3,87924V20,23.5,0.0,-0.005291,23.0,24.0,38545.0,0.0,-0.000174,905807.5,1997,11,199711,0.0425531914893617,0.0,0.0
83350,2002-12-16,AMFC,A M B FINANCIAL CORP,AMFC,3,00198410,14.45,4000.0,-0.002072,14.33,14.71,798.0,2.0,0.009171,11531.099999999999,2002,12,200212,0.02617079889807168,0.3468879811986715,57800.0
77839,1996-01-23,AVIT,AVITAR INC NEW,AVIT,2,05380110,0.34375,45500.0,-0.333333,0.3125,0.40625,5177.0,15.0,0.001981,1779.59375,1996,1,199601,0.2608695652173913,25.567633062321107,15640.625
53401,1996-08-05,CMY,COMMUNITY PSYCHIATRIC CENTERS,,1,20401510,8.0,300500.0,0.000000,7.75,8.125,44402.0,,-0.000304,355216.0,1996,8,199608,0.047244094488188976,0.8459641457592,2404000.0
91615,2006-11-16,MBLX,METABOLIX INC,MBLX,3,59101880,18.25,339281.0,0.140625,18.1,18.25,20270.0,1087.0,0.000185,369927.5,2006,11,200611,0.008253094910591393,0.9171553885558656,6191878.25
89783,2006-07-05,MUI,MUNI INTERMEDIATE DURATION FD IN,MUI,1,62618U10,13.97,44000.0,-0.006401,13.97,14.0,38035.0,,-0.007863,531348.9500000001,2006,7,200607,0.002145155523775428,0.08280810567142363,614680.0
88779,1997-07-10,HOWT,HOWTEK INC,HOWT,3,44320910,1.9375,13813.0,0.107143,1.8125,2.0625,9032.0,10.0,0.005035,17499.5,1997,7,199707,0.12903225806451613,0.789336838195377,26762.6875
44513,2004-06-04,TNL,TECHNITROL INC,TNL,1,87855510,20.55,89700.0,0.017327000000000002,20.55,20.62,40342.0,,0.006289,829028.1,2004,6,200406,0.0034005343696866786,0.10819898625872874,1843335.0
42534,2006-09-27,JCI,JOHNSON CONTROLS INC,JCI,1,47836610,71.68,899100.0,0.006883,71.61,71.65,195565.0,,0.00368,14018099.200000001,2006,9,200609,0.0005584252408209724,0.06413851030530587,64447488.00000001
83683,1996-08-19,PROV,PROVIDENT FINANCIAL HOLDINGS INC,PROV,3,74386810,10.875,55900.0,0.000000,10.75,11.0,5125.0,20.0,0.00018,55734.375,1996,8,199608,0.022988505747126436,1.0029716848892627,607912.5
88302,2006-07-14,IYY,ISHARES TRUST,IYY,4,46428784,60.02,41700.0,-0.004313,60.02,60.09,7750.0,,-0.006891,465155.0,2006,7,200607,0.0011655982016484936,0.08964753684255786,2502834.0
88896,2004-11-16,OIH,OIL SERVICE HOLDRS TRUST,OIH,4,67800210,79.21,1800200.0,0.006480,79.21,79.31,8890.0,,-0.003363,704176.8999999999,2004,11,200411,0.0012616704516781295,2.5564598895533215,142593842.0
33099,2001-01-05,IMO,IMPERIAL OIL LTD,,2,45303840,24.95,51800.0,-0.004787,24.85,25.0,429451.0,,-0.008606,10714802.45,2001,1,200101,0.006018054162487406,0.004834433508384469,1292410.0
79341,2000-02-14,NCU,NUVEEN CA PREM INC MUN FD,,2,6706L010,12.5,15400.0,0.0,12.25,12.75,5754.0,,0.007272,71925.0,2000,2,200002,0.04,0.2141119221411192,192500.0
83504,2001-02-07,FFBH,FIRST FEDERAL BANCSHARES ARK INC,FFBH,3,32020F10,20.0625,21100.0,0.003125,20.0625,20.625,3554.0,5.0,-0.004362,71302.125,2001,2,200102,0.027649769585253458,0.2959238592117696,423318.75
83203,2001-04-25,FCB,FALMOUTH BANCORP INC,,2,30675410,16.895,0.0,0.005655,16.69,17.1,1024.0,,0.011509,17300.48,2001,4,200104,0.024267534773601662,0.0,0.0
83491,1997-05-19,CREG,CRAIG CONSUMER ELECTRONICS INC,CREG,3,22417310,0.75,2000.0,0.714286,0.4375,0.6875,3434.0,1.0,0.001997,2575.5,1997,5,199705,0.4444444444444444,0.7765482430596001,1500.0
84530,1997-06-17,EPEX,EDGE PETROLEUM CORP DEL,EPEX,3,27986210,14.375,14650.0,-0.017094,14.125,14.375,7712.0,22.0,0.000779,110860.0,1997,6,199706,0.017543859649122806,0.1321486559624752,210593.75
78040,2004-03-30,PPM,INVESTMENT GRADE MUN INC FD,PPM,1,46136810,15.36,22500.0,0.002611,15.37,15.43,10357.0,,0.006653,159083.52,2004,3,200403,0.0038961038961039286,0.14143514048469635,345600.0
85294,1997-09-15,IINT,INDUS INTERNATIONAL INC,IINT,3,45578L10,17.125,3810.0,0.022388,16.5,17.125,29214.0,6.0,0.001281,500289.75,1997,9,199709,0.03717472118959108,0.007615586767468252,65246.25
87538,2003-06-20,IPT,IPARTY CORP,IPT,2,46261R10,0.25,22800.0,0.000000,0.25,0.28,17458.0,,-9e-06,4364.5,2003,6,200306,0.11320754716981142,5.223966090044678,5700.0
77069,1997-03-20,NUM,NUVEEN MI QLTY INC MUNI FD INC,,1,67097910,15.75,10500.0,-0.007874,15.25,16.25,11192.0,,0.000975,176274.0,1997,3,199703,0.06349206349206349,0.05956635692161068,165375.0
77261,1998-07-22,GBTVK,GRANITE BROADCASTING CORP,GBTVK,3,38724110,12.5,219500.0,-0.019608,12.5,12.625,10062.0,17.0,-0.005939,125775.0,1998,7,199807,0.009950248756218905,1.7451798847147684,2743750.0
83662,1996-10-18,GPLB,GRAND PRIX ASSOC LONG BEACH INC,GPLB,3,38617610,8.0,600.0,-0.085714,8.0,8.75,3641.0,2.0,0.001881,29128.0,1996,10,199610,0.08955223880597014,0.020598736610821202,4800.0
83758,1999-03-10,RPII,RESEARCH PARTNERS INTL INC,RPII,3,76101310,3.0,74811.0,0.000000,2.9375,3.0625,8411.0,64.0,0.0066170000000000005,25233.0,1999,3,199903,0.041666666666666664,2.9648079895375106,224433.0
68823,2002-08-28,SANYY,SANYO ELECTRIC CO LTD,SANYY,3,80303830,21.29,2800.0,0.001882,20.55,21.27,131.0,1.0,-0.013288,2788.99,2002,8,200208,0.034433285509325624,1.0039476656424011,59612.0
86436,2000-05-17,TGLO,THEGLOBE COM,TGLO,3,88335R10,2.4375,379658.0,0.026316,2.4375,2.46875,30512.0,403.0,-0.00621,74373.0,2000,5,200005,0.012738853503184714,5.104782649617468,925416.375
83947,1999-11-08,MANS,MANSUR INDUSTRIES,MANS,3,56449110,7.125,6200.0,-0.008696,6.875,7.125,4601.0,15.0,0.005562,32782.125,1999,11,199911,0.03571428571428571,0.18912745894294528,44175.0
81133,2002-06-03,TEO,TELECOM ARGENTINA STET FR TEL SA,TEO,1,87927320,1.02,2424600.0,-0.028571,1.01,1.04,48382.0,,-0.017748,49349.64,2002,6,200206,0.02926829268292686,49.131057490996895,2473092.0
75833,1999-06-03,RLLY,RALLYS HAMBURGERS INC,RLLY,3,75120310,0.71875,29600.0,-0.041667,0.6875,0.71875,29330.0,8.0,0.002388,21080.9375,1999,6,199906,0.044444444444444446,1.404112127366252,21275.0
82214,1997-04-23,SFLX,SMARTFLEX SYSTEMS INC,SFLX,3,83169K10,11.75,5600.0,-0.040816,11.75,12.25,6316.0,13.0,-0.000579,74213.0,1997,4,199704,0.041666666666666664,0.0754584776252139,65800.0
87648,2003-06-20,QVDX,QUOVADX INC,QVDX,3,74913K10,2.82,150172.0,-0.010526,2.82,2.9,30519.0,276.0,-9e-06,86063.58,2003,6,200306,0.027972027972028,1.7448960408107588,423485.04
89044,2004-12-07,PDFS,P D F SOLUTIONS INC,PDFS,3,69328210,14.55,47639.0,-0.014895,14.55,14.48,25372.0,241.0,-0.011669,369162.60000000003,2004,12,200412,-0.004822597313124373,0.12904611680598196,693147.4500000001
87392,2000-04-19,IBAS,IBASIS INC,IBAS,3,45073210,29.75,460392.0,0.072072,29.625,29.75,33832.0,761.0,0.011476,1006502.0,2000,4,200004,0.004210526315789474,0.4574178690156602,13696662.0
80568,2006-11-06,PSSI,PSS WORLD MEDICAL INC,PSSI,3,69366A10,19.69,522132.0,0.018624,19.67,19.68,67705.0,2312.0,0.009337,1333111.4500000002,2006,11,200611,0.0005082592121981199,0.3916641778149906,10280779.08
76428,2006-07-10,MLEA,MILLEA HOLDINGS INC,MLEA,3,60032R10,93.84,8260.0,0.019922,93.69,94.06,17903.0,55.0,-0.00219,1680017.52,2006,7,200607,0.003941411451398184,0.0049166153933918495,775118.4
88726,2001-03-01,DLEX,DATALEX PLC,DLEX,3,23803V10,8.71875,0.0,-0.003571,8.6875,8.75,5993.0,0.0,-0.005542,52251.46875,2001,3,200103,0.007168458781362007,0.0,0.0
80401,2001-12-14,RCS,R C M STRATEGIC GLOBAL GOV FD IN,,1,74936A10,10.26,73200.0,-0.006776,10.25,10.3,30516.0,,0.002317,313094.16,2001,12,200112,0.004866180048661869,0.23379548184482268,751032.0
79850,1998-05-20,MIKN,MIKOHN GAMING CORP,MIKN,3,59862K10,7.0,10350.0,-0.017544,7.0,7.125,10520.0,18.0,-0.00238,73640.0,1998,5,199805,0.017699115044247787,0.14054861488321566,72450.0
76709,1997-04-21,IDXX,I D E X X LABORATORIES INC,IDXX,3,45168D10,10.125,2664773.0,0.018868,10.0,10.125,38130.0,1491.0,-0.008516,386066.25,1997,4,199704,0.012422360248447204,6.902372325993272,26980826.625
75060,2003-02-19,CIK,CREDIT SUISSE ASSET MGMT INC FD,CIK,2,22491610,4.18,90900.0,-0.011820,4.18,4.22,49896.0,,-0.00433,208565.28,2003,2,200302,0.009523809523809533,0.43583476597830667,379962.0
83914,1997-01-14,TLDT,TELIDENT INC,TLDT,3,87993130,2.0,51716.0,0.049180,1.8125,2.0625,6152.0,8.0,0.004804999999999999,12304.0,1997,1,199701,0.12903225806451613,4.203185955786736,103432.0
81132,1999-06-21,STM,STMICROELECTRONICS NV,,1,86101210,72.1875,627600.0,0.030330,71.3125,72.9375,284280.0,,0.0046240000000000005,20521462.5,1999,6,199906,0.022530329289428077,0.03058261563960171,45304875.0
10935,1996-11-22,BOSA,BOSTON ACOUSTICS INC,BOSA,3,10053410,17.25,10435.0,-0.048276,17.25,19.0,4276.0,6.0,0.0070560000000000015,73761.0,1996,11,199611,0.09655172413793103,0.14147042475020674,180003.75
85741,1998-10-30,NARA,NARA BANK NATIONAL ASSOC,NARA,3,63080110,9.125,0.0,0.000000,9.0,9.25,4045.0,0.0,0.014811,36910.625,1998,10,199810,0.0273972602739726,0.0,0.0
12036,2006-08-17,GMT,G A T X CORP,GMT,1,36144810,38.53,452800.0,-0.006703,38.53,38.54,50899.0,,0.003179,1961138.47,2006,8,200608,0.0002595043466977556,0.23088629738623198,17446384.0
84144,2000-12-13,VONE,V ONE CORP,VONE,3,91827810,1.25,561026.0,0.818182,1.25,1.3125,22127.0,521.0,-0.006033,27658.75,2000,12,200012,0.04878048780487805,20.28385230713608,701282.5
82176,1998-06-25,HOOK,REDHOOK ALE BREWERY INC,HOOK,3,75747310,6.0,23885.0,0.054945,5.9375,6.125,7687.0,31.0,-0.000174,46122.0,1998,6,199806,0.031088082901554404,0.5178656606391744,143310.0
76483,1997-12-23,CTRL,CHEMI TROL CHEMICAL CO,CTRL,3,16361610,21.0,7741.0,0.024390,20.875,21.875,2005.0,9.0,-0.002506,42105.0,1997,12,199712,0.04678362573099415,0.18384989906186913,162561.0
10564,2000-06-22,ADLA,ADELPHIA COMMUNICATIONS CORP,ADLAC,3,00684810,46.5,689124.0,-0.022338999999999998,46.5,46.5625,112176.0,924.0,-0.006828,5216184.0,2000,6,200006,0.001343183344526528,0.1321126708720398,32044266.0
45728,1998-08-10,IVCR,INVACARE CORP,IVCR,1,46120310,21.875,65171.0,-0.033149,21.75,22.25,28544.0,72.0,-0.005382,624400.0,1998,8,199808,0.022727272727272728,0.10437379884689302,1425615.625
49138,2000-03-27,SIF,SIFCO INDUSTRIES INC,,2,82654610,5.8125,4300.0,-0.03125,5.625,6.0,5197.0,,-0.002379,30207.5625,2000,3,200003,0.06451612903225806,0.1423484599262188,24993.75
87058,2000-03-13,VNTR,VENTRO CORP,VNTR,3,92281510,162.0,533674.0,-0.106515,162.0,163.0,31797.0,1341.0,-0.008059,5151114.0,2000,3,200003,0.006153846153846154,0.10360360885043507,86455188.0
85951,1998-04-22,OME,OMEGA PROTEIN CORP,,1,68210P10,17.375,95000.0,-0.024561,17.1875,17.4375,23676.0,,0.002936,411370.5,1998,4,199804,0.01444043321299639,0.23093537334349448,1650625.0
44637,2004-06-03,INTL,INTER TEL INC,INTL,3,45837210,23.97,128556.0,-0.0412,24.0,23.98,25684.0,747.0,-0.009511,615645.48,2004,6,200406,-0.0008336807002917704,0.2088149822849345,3081487.32
76366,1999-09-24,HCT,HECTOR COMMUNICATIONS CORP,,2,42273010,14.625,5900.0,0.008621,14.125,15.0,3435.0,,-0.005129,50236.875,1999,9,199909,0.060085836909871244,0.11744361089339256,86287.5
86182,1998-10-27,PGEOF,PARADIGM GEOPHYSICAL LTD,PGEOF,3,69900J10,5.0,6200.0,0.025641,5.0,5.125,13026.0,5.0,0.004877,65130.0,1998,10,199810,0.024691358024691357,0.09519422693075388,31000.0
35685,2005-01-13,FFBC,FIRST FINANCIAL BANCORP OHIO,FFBC,3,32020910,17.72,293331.0,0.001696,17.74,17.75,43677.0,896.0,-0.002709,773956.44,2005,1,200501,0.0005635390250775748,0.37900195003222664,5197825.319999999
84365,2002-03-18,DEL,DELTIC TIMBER CORP,DEL,1,24785010,30.1,18900.0,0.025554,30.03,30.15,11888.0,,0.004768,357828.8,2002,3,200203,0.003988035892322946,0.05281855457134809,568890.0
80857,1997-11-03,VLGEA,VILLAGE SUPER MARKET INC,VLGEA,3,92710740,9.5,0.0,-0.025641,9.25,9.75,1316.0,0.0,0.012466,12502.0,1997,11,199711,0.05263157894736842,0.0,0.0
76722,1999-11-15,STFC,STATE AUTO FINANCIAL CORP,STFC,3,85570710,11.0,35744.0,0.011493999999999999,11.0,11.25,39630.0,38.0,0.008944,435930.0,1999,11,199911,0.02247191011235955,0.08199481568141674,393184.0
84322,1999-03-01,MRT,MARQUEE GROUP INC,,2,57090610,4.625,8000.0,-0.026316,4.5,4.75,18086.0,,-0.000627,83647.75,1999,3,199903,0.05405405405405406,0.09563915347394282,37000.0
86411,2000-01-24,MNY,MONY GROUP INC,,1,61533710,27.0,71200.0,-0.013699,26.875,27.25,47238.0,,-0.002527,1275426.0,2000,1,200001,0.013856812933025405,0.055824485309222176,1922400.0
27909,1997-06-19,CFI,CULP INC,,1,23021510,17.25,14400.0,0.007298999999999999,17.0,17.375,12539.0,,0.0061270000000000005,216297.75,1997,6,199706,0.02181818181818182,0.06657489502317986,248400.0
86534,2003-07-16,PFCB,P F CHANGS CHINA BISTRO INC,PFCB,3,69333Y10,48.42,271238.0,-0.007380,48.3,48.31,25287.0,1370.0,-0.002466,1224396.54,2003,7,200307,0.00020701790704906565,0.22152790467702563,13133343.96
79230,1998-11-13,ARK,SENIOR HIGH INCOME PORTFOLIO INC,,1,81721E10,8.75,54800.0,0.0,8.5625,8.875,53154.0,,0.003099,465097.5,1998,11,199811,0.035842293906810034,0.11782475717457093,479500.0
79546,1998-11-06,CWN,CROWN AMERICAN REALTY TRUST,,1,22818610,8.1875,20000.0,0.000000,7.9375,8.3125,26490.0,,0.010636,216886.875,1998,11,199811,0.046153846153846156,0.09221397099294275,163750.0
42059,2002-04-02,WMK,WEIS MARKETS INC,WMK,1,94884910,30.0,14500.0,0.009420999999999999,29.91,30.0,27204.0,,-0.004695,816120.0,2002,4,200204,0.0030045067601402057,0.017766995049747585,435000.0
82846,2005-10-11,STKR,STOCKERYALE INC,STKR,3,86126T20,0.96,30396.0,-0.010309,0.96,0.97,27704.0,27.0,-0.006698999999999999,26595.84,2005,10,200510,0.010362694300518144,1.142885503898354,29180.16
85631,2000-09-11,ADSK,AUTODESK INC,ADSK,3,05276910,28.5,535170.0,-0.006536,28.5,28.5625,57600.0,511.0,-0.00339,1641600.0,2000,9,200009,0.002190580503833516,0.3260051169590643,15252345.0
89780,2003-11-10,LBC,LEHMAN BROS FIRST TR INC OP FD,LBC,2,52517810,15.29,44500.0,0.001310,15.21,15.29,12207.0,,-0.006173,186645.03,2003,11,200311,0.00524590163934415,0.2384204926324585,680405.0
73681,2006-01-13,SUPX,SUPERTEX INC,SUPX,3,86853210,43.84,223947.0,-0.038596,43.82,43.84,13530.0,920.0,0.002924,593155.2000000001,2006,1,200601,0.0004563084645220882,0.37755211452247234,9817836.48
10253,2004-04-28,DMC,DOCUMENT SECURITY SYSTEMS INC,DMC,2,25614T10,6.9,800.0,-0.041667,6.75,7.0,10869.0,,-0.017847,74996.1,2004,4,200404,0.03636363636363636,0.010667221362177499,5520.0
57067,2001-09-26,TNM,NELSON THOMAS INC,,1,64037610,8.2,13700.0,-0.021480,8.1,8.25,13286.0,,-0.00998,108945.2,2001,9,200109,0.018348623853211052,0.12575129514655076,112339.99999999999
70295,1996-12-17,ZF,ZWEIG FUND INC,,1,98983410,10.75,74500.0,-0.011493999999999999,10.75,10.875,47622.0,,-0.002288,511936.5,1996,12,199612,0.011560693641618497,0.14552586111754096,800875.0
77256,2004-06-01,MSFG,MAINSOURCE FINANCIAL GROUP INC,MSFG,3,56062Y10,19.9,12900.0,0.017382,19.73,19.9,10578.0,69.0,0.00229,210502.19999999998,2004,6,200406,0.008579359071410456,0.06128201985537444,256709.99999999997
75429,2006-03-21,PHF,PACHOLDER HIGH YIELD FUND INC,PHF,2,69374210,9.54,23200.0,0.000000,9.5,9.54,12914.0,,-0.007002,123199.55999999998,2006,3,200603,0.004201680672268818,0.18831236085583425,221327.99999999997
15617,1996-11-18,BANC,BANKATLANTIC BANCORP INC,BANC,3,06590810,12.9375,11680.0,-0.004808,12.875,13.0,10583.0,11.0,-0.002073,136917.5625,1996,11,199611,0.00966183574879227,0.08530680642229517,151110.0
85452,2005-03-22,ACMR,AC MOORE ARTS AND CRAFTS INC,ACMR,3,00086T10,26.12,66479.0,-0.012476,26.07,26.11,19667.0,487.0,-0.004405,513702.04000000004,2005,3,200503,0.0015331544653123476,0.12941159431642513,1736431.48
83905,1996-10-29,SPNI,SPINNAKER INDUSTRIES INC,SPNI,2,84892620,36.0,2200.0,0.028571,27.0,36.0,3075.0,7.0,-0.005913,110700.0,1996,10,199610,0.2857142857142857,0.01987353206865402,79200.0
56223,2005-08-10,LPX,LOUISIANA PACIFIC CORP,LPX,1,54634710,24.94,1312600.0,-0.00677,24.91,24.93,110855.0,,-0.00099,2764723.7,2005,8,200508,0.0008025682182985382,0.47476715304317746,32736244.0
77553,1997-02-06,VMN,VOYAGEUR MN MUNI INCOME FD INC,,2,92892210,14.75,1400.0,0.008546999999999999,14.625,14.75,2595.0,,0.000918,38276.25,1997,2,199702,0.00851063829787234,0.03657620587178734,20650.0
86934,2001-12-18,NXRA,NEXTERA ENTERPRISES INC,NXRA,3,65332E10,0.28,67620.0,0.000000,0.27,0.29,31648.0,54.0,0.0070950000000000015,8861.44,2001,12,200112,0.07142857142857129,7.630813953488372,18933.600000000002
