permno,date,ticker_x,comnam,tsymbol,hexcd,cusip,prc,vol,ret,bid,ask,shrout,numtrd,ewretd,mktcap,year,month,yrmo,bid_ask_spread,turnover,dollar_vol,ticker_y,russell1000,russell2000,name,r1000_wt,r2000_wt
42534,2005-09-12,JCI,JOHNSON CONTROLS INC,JCI,1,47836610,62.21,943100.0,0.006309,62.21,62.22,192541.0,,0.0021420000000000002,11977975.61,2005,9,200509,0.00016073294221647532,0.0787361763545952,58670251.0,,,,,,
83683,1996-08-19,PROV,PROVIDENT FINANCIAL HOLDINGS INC,PROV,3,74386810,10.875,55900.0,0.000000,10.75,11.0,5125.0,20.0,0.00018,55734.375,1996,8,199608,0.02298850574712644,1.0029716848892627,607912.5,,,,,,
84530,1997-06-17,EPEX,EDGE PETROLEUM CORP DEL,EPEX,3,27986210,14.375,14650.0,-0.017094,14.125,14.375,7712.0,22.0,0.000779,110860.0,1997,6,199706,0.017543859649122806,0.1321486559624752,210593.75,,,,,,
84530,1997-08-08,EPEX,EDGE PETROLEUM CORP DEL,EPEX,3,27986210,14.0,4800.0,0.037037,13.75,14.0,7712.0,8.0,-0.007118000000000002,107968.0,1997,8,199708,0.018018018018018014,0.044457617071724964,67200.0,,,,,,
84530,2003-05-14,EPEX,EDGE PETROLEUM CORP DEL,EPEX,3,27986210,4.59,14000.0,0.004376,4.59,4.6,9498.0,23.0,0.0050479999999999995,43595.82,2003,5,200305,0.0021762785636561016,0.32113170482858217,64260.0,,,,,,
85294,1997-09-15,IINT,INDUS INTERNATIONAL INC,IINT,3,45578L10,17.125,3810.0,0.022388,16.5,17.125,29214.0,6.0,0.001281,500289.75,1997,9,199709,0.03717472118959108,0.007615586767468252,65246.25,,,,,,
85294,2005-07-19,IINT,INDUS INTERNATIONAL INC,IINT,3,45578L10,2.28,134004.0,0.013333,2.28,2.29,57006.0,126.0,0.008707,129973.68,2005,7,200507,0.00437636761487975,1.0310087396155898,305529.12,,,,,,
85294,2006-05-12,IINT,INDUS INTERNATIONAL INC,IINT,3,45578L10,3.13,146717.0,-0.051515,3.15,3.16,59105.0,617.0,-0.013382,184998.65,2006,5,200605,0.003169572107765525,0.7930706521371913,459224.21,,,,,,
85294,2003-04-02,IINT,INDUS INTERNATIONAL INC,IINT,3,45578L10,1.65,10007.0,-0.023669,1.62,1.65,41130.0,35.0,0.015608000000000004,67864.5,2003,4,200304,0.018348623853210892,0.14745559165690456,16511.55,,,,,,
86436,2000-05-17,TGLO,THEGLOBE COM,TGLO,3,88335R10,2.4375,379658.0,0.026316,2.4375,2.46875,30512.0,403.0,-0.00621,74373.0,2000,5,200005,0.012738853503184714,5.1047826496174675,925416.375,,,,,,
89044,2004-12-07,PDFS,P D F SOLUTIONS INC,PDFS,3,69328210,14.55,47639.0,-0.014895,14.55,14.48,25372.0,241.0,-0.011669,369162.6,2004,12,200412,-0.004822597313124372,0.12904611680598194,693147.4500000001,,,,,,
89044,2003-02-25,PDFS,P D F SOLUTIONS INC,PDFS,3,69328210,6.551,23785.0,-0.060384,6.55,6.64,23130.0,116.0,0.001183,151524.63,2003,2,200302,0.013646702047005285,0.15697118019690925,155815.535,,,,,,
89044,2001-11-20,PDFS,P D F SOLUTIONS INC,PDFS,3,69328210,16.5,51462.0,-0.006024,16.47,16.48,22913.0,12.0,-0.004841,378064.5,2001,11,200111,0.0006069802731412178,0.1361196303805303,849123.0,,,,,,
87392,2000-04-19,IBAS,IBASIS INC,IBAS,3,45073210,29.75,460392.0,0.072072,29.625,29.75,33832.0,761.0,0.011476,1006502.0,2000,4,200004,0.0042105263157894745,0.4574178690156602,13696662.0,,,,,,
80568,2006-11-06,PSSI,PSS WORLD MEDICAL INC,PSSI,3,69366A10,19.69,522132.0,0.018624,19.67,19.68,67705.0,2312.0,0.009337,1333111.4500000002,2006,11,200611,0.0005082592121981199,0.3916641778149906,10280779.08,,,,,,
80568,2005-09-15,PSSI,PSS WORLD MEDICAL INC,PSSI,3,69366A10,13.11,489677.0,-0.000762,13.09,13.11,65448.0,1635.0,-0.001384,858023.2799999998,2005,9,200509,0.001526717557251876,0.5707036293933657,6419665.47,,,,,,
76709,1997-04-21,IDXX,I D E X X LABORATORIES INC,IDXX,3,45168D10,10.125,2664773.0,0.018868,10.0,10.125,38130.0,1491.0,-0.008516,386066.25,1997,4,199704,0.012422360248447204,6.902372325993272,26980826.625,,,,,,
76709,1998-10-08,IDXX,I D E X X LABORATORIES INC,IDXX,3,45168D10,20.9375,193268.0,-0.020468,20.875,21.0,38642.0,227.0,-0.037639,809066.875,1998,10,199810,0.005970149253731343,0.23887765767199404,4046548.75,,,,,,
76709,1999-09-14,IDXX,I D E X X LABORATORIES INC,IDXX,3,45168D10,20.125,481857.0,0.045455,19.9375,20.125,39066.0,265.0,-0.002797,786203.25,1999,9,199909,0.0093603744149766,0.6128911321595274,9697372.125,,,,,,
12036,2006-08-17,GMT,G A T X CORP,GMT,1,36144810,38.53,452800.0,-0.006703,38.53,38.54,50899.0,,0.003179,1961138.47,2006,8,200608,0.0002595043466977556,0.230886297386232,17446384.0,,,,,,
12036,2005-04-05,GMT,G A T X CORP,GMT,1,36144810,33.77,491000.0,0.011987000000000001,33.68,33.79,49654.0,,0.001685,1676815.58,2005,4,200504,0.003260708463020585,0.2928169357777556,16581070.000000002,,,,,,
10564,2000-06-22,ADLA,ADELPHIA COMMUNICATIONS CORP,ADLAC,3,00684810,46.5,689124.0,-0.022338999999999998,46.5,46.5625,112176.0,924.0,-0.006828,5216184.0,2000,6,200006,0.001343183344526528,0.1321126708720398,32044266.0,,,,,,
10564,1996-09-18,ADLA,ADELPHIA COMMUNICATIONS CORP,ADLAC,3,00684810,9.875,56800.0,-0.024691,9.625,9.875,15364.0,38.0,0.0013109999999999999,151719.5,1996,9,199609,0.02564102564102564,0.3743750803291601,560900.0,,,,,,
45728,1998-08-10,IVCR,INVACARE CORP,IVCR,1,46120310,21.875,65171.0,-0.033149,21.75,22.25,28544.0,72.0,-0.005382,624400.0,1998,8,199808,0.022727272727272728,0.10437379884689303,1425615.625,,,,,,
85951,1998-04-22,OME,OMEGA PROTEIN CORP,,1,68210P10,17.375,95000.0,-0.024561,17.1875,17.4375,23676.0,,0.002936,411370.5,1998,4,199804,0.01444043321299639,0.2309353733434945,1650625.0,,,,,,
85951,2001-06-13,OME,OMEGA PROTEIN CORP,,1,68210P10,2.0,5000.0,0.000000,1.95,2.1,23934.0,,-0.00235,47868.0,2001,6,200106,0.07407407407407414,0.10445391493273168,10000.0,,,,,,
44637,2004-06-03,INTL,INTER TEL INC,INTL,3,45837210,23.97,128556.0,-0.0412,24.0,23.98,25684.0,747.0,-0.009511,615645.48,2004,6,200406,-0.0008336807002917704,0.2088149822849345,3081487.32,,,,,,
35685,2005-01-13,FFBC,FIRST FINANCIAL BANCORP OHIO,FFBC,3,32020910,17.72,293331.0,0.001696,17.74,17.75,43677.0,896.0,-0.002709,773956.44,2005,1,200501,0.0005635390250775747,0.37900195003222653,5197825.319999998,,,,,,
35685,2001-08-13,FFBC,FIRST FINANCIAL BANCORP OHIO,FFBC,3,32020910,16.6,36782.0,-0.008362999999999999,16.6,16.62,47282.0,63.0,0.002532,784881.2000000002,2001,8,200108,0.0012040939193256818,0.04686314311006557,610581.2000000001,,,,,,
84365,2002-03-18,DEL,DELTIC TIMBER CORP,DEL,1,24785010,30.1,18900.0,0.025554,30.03,30.15,11888.0,,0.004768,357828.8,2002,3,200203,0.0039880358923229465,0.05281855457134809,568890.0,,,,,,
80857,1997-11-03,VLGEA,VILLAGE SUPER MARKET INC,VLGEA,3,92710740,9.5,0.0,-0.025641,9.25,9.75,1316.0,0.0,0.012466,12502.0,1997,11,199711,0.05263157894736842,0.0,0.0,,,,,,
80857,1997-04-01,VLGEA,VILLAGE SUPER MARKET INC,VLGEA,3,92710740,9.0,0.0,0.000000,8.5,9.5,1316.0,0.0,-0.005864,11844.0,1997,4,199704,0.1111111111111111,0.0,0.0,,,,,,
76722,1999-11-15,STFC,STATE AUTO FINANCIAL CORP,STFC,3,85570710,11.0,35744.0,0.011493999999999999,11.0,11.25,39630.0,38.0,0.008944,435930.0,1999,11,199911,0.02247191011235955,0.08199481568141674,393184.0,,,,,,
76722,2003-11-10,STFC,STATE AUTO FINANCIAL CORP,STFC,3,85570710,25.74,18415.0,-0.013793000000000001,25.69,25.7,39344.0,115.0,-0.006173,1012714.56,2003,11,200311,0.00038918077446966384,0.01818380097151956,474002.1,,,,,,
86411,2000-01-24,MNY,MONY GROUP INC,,1,61533710,27.0,71200.0,-0.013699,26.875,27.25,47238.0,,-0.002527,1275426.0,2000,1,200001,0.013856812933025405,0.055824485309222176,1922400.0,,,,,,
27909,1997-06-19,CFI,CULP INC,,1,23021510,17.25,14400.0,0.007298999999999999,17.0,17.375,12539.0,,0.0061270000000000005,216297.75,1997,6,199706,0.02181818181818182,0.06657489502317986,248400.0,,,,,,
27909,1997-05-05,CFI,CULP INC,,1,23021510,18.25,17600.0,-0.013513999999999998,18.125,18.5,12539.0,,0.013508000000000001,228836.75,1997,5,199705,0.020477815699658702,0.07691072347426714,321200.0,,,,,,
86534,2003-07-16,PFCB,P F CHANGS CHINA BISTRO INC,PFCB,3,69333Y10,48.42,271238.0,-0.007380,48.3,48.31,25287.0,1370.0,-0.002466,1224396.54,2003,7,200307,0.00020701790704906565,0.22152790467702566,13133343.96,,,,,,
79546,1998-11-06,CWN,CROWN AMERICAN REALTY TRUST,,1,22818610,8.1875,20000.0,0.000000,7.9375,8.3125,26490.0,,0.010636,216886.875,1998,11,199811,0.04615384615384616,0.09221397099294276,163750.0,,,,,,
79546,2003-01-21,CWN,CROWN AMERICAN REALTY TRUST,CWN,1,22818610,9.31,92400.0,0.005400,9.22,9.33,32007.0,,-0.007848,297985.17000000004,2003,1,200301,0.011859838274932552,0.310082545383047,860244.0,,,,,,
79546,2003-06-06,CWN,CROWN AMERICAN REALTY TRUST,CWN,1,22818610,10.2,169300.0,0.001965,10.14,10.21,32078.0,,0.000103,327195.6,2003,6,200306,0.006879606879606907,0.5174274959687722,1726859.9999999998,,,,,,
42059,2002-04-02,WMK,WEIS MARKETS INC,WMK,1,94884910,30.0,14500.0,0.009420999999999999,29.91,30.0,27204.0,,-0.004695,816120.0,2002,4,200204,0.0030045067601402057,0.017766995049747585,435000.0,,,,,,
42059,2006-09-12,WMK,WEIS MARKETS INC,WMK,1,94884910,38.95,30800.0,0.0015429999999999999,38.93,38.95,27022.0,,0.011914,1052506.9,2006,9,200609,0.0005136106831022889,0.029263466111243544,1199660.0,,,,,,
85631,2000-09-11,ADSK,AUTODESK INC,ADSK,3,05276910,28.5,535170.0,-0.006536,28.5,28.5625,57600.0,511.0,-0.00339,1641600.0,2000,9,200009,0.002190580503833516,0.3260051169590643,15252345.0,,,,,,
73681,2006-01-13,SUPX,SUPERTEX INC,SUPX,3,86853210,43.84,223947.0,-0.038596,43.82,43.84,13530.0,920.0,0.002924,593155.2000000001,2006,1,200601,0.00045630846452208816,0.3775521145224723,9817836.48,,,,,,
57067,2001-09-26,TNM,NELSON THOMAS INC,,1,64037610,8.2,13700.0,-0.021480,8.1,8.25,13286.0,,-0.00998,108945.2,2001,9,200109,0.01834862385321105,0.12575129514655076,112340.0,,,,,,
77256,2004-06-01,MSFG,MAINSOURCE FINANCIAL GROUP INC,MSFG,3,56062Y10,19.9,12900.0,0.017382,19.73,19.9,10578.0,69.0,0.00229,210502.2,2004,6,200406,0.008579359071410456,0.06128201985537444,256710.0,,,,,,
77256,2005-05-11,MSFG,MAINSOURCE FINANCIAL GROUP INC,MSFG,3,56062Y10,19.48,7683.0,0.044504,19.39,19.55,11471.0,55.0,-0.000229,223455.08,2005,5,200505,0.008217770929635344,0.034382749320355566,149664.84,,,,,,
15617,1996-11-18,BANC,BANKATLANTIC BANCORP INC,BANC,3,06590810,12.9375,11680.0,-0.004808,12.875,13.0,10583.0,11.0,-0.002073,136917.5625,1996,11,199611,0.00966183574879227,0.08530680642229517,151110.0,,,,,,
15617,1997-07-25,BANC,BANKATLANTIC BANCORP INC,BANC,3,06590810,16.375,50715.0,0.000000,16.375,16.75,10708.0,79.0,0.0025440000000000003,175343.5,1997,7,199707,0.022641509433962263,0.28923227835648313,830458.125,,,,,,
15617,1997-12-11,BANC,BANKATLANTIC BANCORP INC,BANC,3,06590810,15.375,57007.0,0.025000,15.125,15.25,10678.0,55.0,-0.015441999999999999,164174.25,1997,12,199712,0.00823045267489712,0.3472347216448377,876482.625,BANC,0.0,1.0,BANKATLANTIC BANCORP,0.0,0.0248
85452,2005-03-22,ACMR,AC MOORE ARTS AND CRAFTS INC,ACMR,3,00086T10,26.12,66479.0,-0.012476,26.07,26.11,19667.0,487.0,-0.004405,513702.04,2005,3,200503,0.0015331544653123474,0.12941159431642513,1736431.48,,,,,,
56223,2005-08-10,LPX,LOUISIANA PACIFIC CORP,LPX,1,54634710,24.94,1312600.0,-0.00677,24.91,24.93,110855.0,,-0.00099,2764723.7,2005,8,200508,0.0008025682182985382,0.4747671530431775,32736244.0,LPX,1.0,0.0,LOUISIANA PACIFIC CORP,0.000227,0.0
85991,2001-07-24,LVLT,LEVEL 3 COMMUNICATIONS INC,LVLT,1,52729N10,4.86,5282697.0,-0.029940,4.86,4.87,368249.0,5749.0,-0.011498,1789690.14,2001,7,200107,0.0020554984583761125,2.951738338347218,25673907.42,,,,,,
85991,2003-02-24,LVLT,LEVEL 3 COMMUNICATIONS INC,LVLT,1,52729N10,5.09,1047563.0,-0.009728,5.1,5.11,451459.0,1670.0,-0.009059999999999999,2297926.31,2003,2,200302,0.001958863858961934,0.4558731911642545,5332095.67,,,,,,
85991,2002-05-01,LVLT,LEVEL 3 COMMUNICATIONS INC,LVLT,1,52729N10,3.62,3115814.0,-0.112745,3.62,3.63,393103.0,2665.0,0.001006,1423032.86,2002,5,200205,0.0027586206896551137,2.189558714758,11279246.68,,,,,,
13928,2005-12-29,COP,CONOCOPHILLIPS,COP,1,20825C10,57.7,9160500.0,-0.010121999999999999,57.74,57.74,1387565.0,,7.7e-05,80062500.5,2005,12,200512,0.0,0.11441686111215076,528560850.0,,,,,,
68312,1996-12-17,NHP,NATIONWIDE HEALTH PROPERTIES INC,,1,63862010,21.75,71000.0,0.005780,21.625,21.875,41781.0,,-0.002288,908736.75,1996,12,199612,0.011494252873563218,0.07813043766525345,1544250.0,,,,,,
68312,1998-11-23,NHP,NATIONWIDE HEALTH PROPERTIES INC,,1,63862010,22.1875,50500.0,0.005666,21.6875,22.75,46205.0,,0.005599,1025173.4375,1998,11,199811,0.04781997187060478,0.04925995753767274,1120468.75,,,,,,
81502,1999-02-22,PCMS,P COM INC,PCMS,3,69326210,6.8125,1280946.0,0.058252,6.8125,6.9375,43532.0,1030.0,0.0066170000000000005,296561.75,1999,2,199902,0.01818181818181818,4.319323041491359,8726444.625,,,,,,
23835,2006-05-09,MDU,M D U RESOURCES GROUP INC,MDU,1,55269010,36.35,283900.0,-0.012228,36.3,36.33,119957.0,,-0.000121,4360436.95,2006,5,200605,0.0008261049153242777,0.06510815389728315,10319765.0,,,,,,
23835,2000-08-28,MDU,M D U RESOURCES GROUP INC,,1,55269010,24.125,35800.0,-0.005155,24.125,24.3125,61149.0,,0.005076,1475219.625,2000,8,200008,0.007741935483870969,0.024267573040183763,863675.0,,,,,,
65859,1999-03-15,AIT,AMERITECH CORP,,1,03095410,66.5,1664800.0,-0.012987,66.375,66.5625,1103248.0,,0.001092,73365992.0,1999,3,199903,0.002820874471086037,0.022691712530786744,110709200.0,,,,,,
80621,1997-05-12,CGX,CONSOLIDATED GRAPHICS INC,,1,20934110,28.25,55100.0,-0.021645,28.0,28.5,12440.0,,0.005104999999999999,351430.0,1997,5,199705,0.017699115044247787,0.15678798053666448,1556575.0,,,,,,
45306,1999-05-26,IDC,INTERDIGITAL COMMUNICATIONS CORP,,3,45866A10,4.625,125500.0,-0.013333000000000001,4.5625,4.75,48470.0,,-0.000131,224173.75,1999,5,199905,0.040268456375838924,0.5598336112055938,580437.5,,,,,,
45306,1996-07-29,IDC,INTERDIGITAL COMMUNICATIONS CORP,,3,45866A10,6.9375,90200.0,-0.017699,6.875,7.0,46089.0,,-0.0037159999999999997,319742.4375,1996,7,199607,0.018018018018018014,0.2821020590987394,625762.5,,,,,,
45306,2003-06-16,IDCC,INTERDIGITAL COMMUNICATIONS CORP,IDCC,3,45866A10,25.5,1210891.0,0.005917,25.46,25.5,55630.0,2607.0,0.011857,1418565.0,2003,6,200306,0.001569858712715822,0.8536027605361757,30877720.5,,,,,,
45306,2003-09-24,IDCC,INTERDIGITAL COMMUNICATIONS CORP,IDCC,3,45866A10,17.27,853041.0,-0.04796,17.27,17.32,56482.0,2711.0,-0.009986,975444.14,2003,9,200309,0.002891008962127823,0.8745154796870275,14732018.07,,,,,,
11378,2003-04-11,CCC,CALGON CARBON CORP,CCC,1,12960310,4.85,22400.0,-0.010204,4.85,4.86,38985.0,,-2.6000000000000002e-05,189077.25,2003,4,200304,0.0020597322348096135,0.11847009621728685,108640.0,,,,,,
11378,2006-05-25,CCC,CALGON CARBON CORP,CCC,1,12960310,6.9,216200.0,0.058282,6.87,6.94,39913.0,,0.012579,275399.7,2006,5,200605,0.010137581462708224,0.7850407970669541,1491780.0,,,,,,
11378,2006-07-21,CCC,CALGON CARBON CORP,CCC,1,12960310,5.67,199700.0,-0.003515,5.67,5.7,39712.0,,-0.010792,225167.04,2006,7,200607,0.0052770448548813105,0.8868971231313428,1132299.0,,,,,,
11378,2000-11-10,CCC,CALGON CARBON CORP,,1,12960310,5.8125,27700.0,0.000000,5.6875,5.9375,38807.0,,-0.017457,225565.6875,2000,11,200011,0.04301075268817205,0.12280236549719024,161006.25,,,,,,
47205,1999-11-04,KDN,KAYDON CORP,,1,48658710,25.3125,62700.0,-0.004914,25.0,25.5,31859.0,,0.004602,806430.9375,1999,11,199911,0.0198019801980198,0.07774999331545362,1587093.75,,,,,,
47205,2006-08-21,KDN,KAYDON CORP,KDN,1,48658710,37.7,416300.0,-0.014121000000000002,37.6,37.68,28204.0,,-0.003393,1063290.8,2006,8,200608,0.0021253985122209962,0.3915203630088777,15694510.000000002,,,,,,
47205,2000-09-28,KDN,KAYDON CORP,,1,48658710,24.25,168500.0,0.060109,23.625,24.375,29948.0,,0.014475,726239.0,2000,9,200009,0.03125,0.23201728356642926,4086125.0,,,,,,
47205,2004-04-07,KDN,KAYDON CORP,KDN,1,48658710,28.01,83600.0,0.003943,28.0,28.01,28218.0,,0.0015550000000000002,790386.18,2004,4,200404,0.0003570790930191596,0.10577108015729728,2341636.0,,,,,,
80539,1999-06-07,INHL,INHALE THERAPEUTIC SYSTEMS,INHL,3,45719110,26.875,31618.0,0.000000,26.875,27.0,16925.0,108.0,0.007205,454859.375,1999,6,199906,0.004640371229698376,0.0695115935557006,849733.75,,,,,,
80539,1999-07-01,INHL,INHALE THERAPEUTIC SYSTEMS,INHL,3,45719110,23.75,188106.0,-0.002625,23.75,23.875,16925.0,123.0,0.003088,401968.75,1999,7,199907,0.005249343832020997,0.46796175075798796,4467517.5,,,,,,
80539,2001-05-25,INHL,INHALE THERAPEUTIC SYSTEMS,INHL,3,45719110,28.61,1189634.0,0.040364,28.6,28.61,51505.0,1234.0,0.0026620000000000003,1473558.05,2001,5,200105,0.0003495892326515648,0.8073207567221393,34035428.74,,,,,,
80539,2000-09-01,INHL,INHALE THERAPEUTIC SYSTEMS,INHL,3,45719110,50.125,308354.0,-0.007426,50.0,50.125,42196.0,404.0,0.007552,2115074.5,2000,9,200009,0.0024968789013732834,0.14578871808061608,15456244.25,,,,,,
82255,2005-08-05,CKFR,CHECKFREE CORP NEW,CKFR,3,16281310,38.68,1119856.0,-0.039006,38.71,38.75,90258.0,5543.0,-0.007940000000000001,3491179.44,2005,8,200508,0.001032791117996363,0.32076724191524225,43316030.08,,,,,,
88246,2000-10-17,CRWN,CROWN MEDIA HOLDINGS INC,CRWN,3,22841110,13.1875,4300.0,0.000000,12.875,13.25,29353.0,13.0,-0.018506,387092.6875,2000,10,200010,0.02870813397129187,0.011108450608486371,56706.25,,,,,,
88246,2006-06-07,CRWN,CROWN MEDIA HOLDINGS INC,CRWN,3,22841110,3.81,95028.0,-0.018041,3.81,3.82,74118.0,351.0,-0.003708,282389.58,2006,6,200606,0.002621231979030088,0.3365138331237293,362056.68,,,,,,
88246,2001-03-12,CRWN,CROWN MEDIA HOLDINGS INC,CRWN,3,22841110,19.25,5044.0,-0.040498,19.0,19.4375,29373.0,30.0,-0.030864999999999997,565430.25,2001,3,200103,0.022764227642276424,0.008920640521089913,97097.0,,,,,,
82686,2002-08-12,CTXS,CITRIX SYSTEMS INC,CTXS,3,17737610,5.89,2531653.0,0.020797,5.89,5.9,174953.0,3314.0,3.7e-05,1030473.17,2002,8,200208,0.001696352841391124,2.4567869146947316,14911436.17,,,,,,
80042,1998-03-11,STIM,STIMSONITE CORPORATION,STIM,3,86083210,6.375,700.0,0.000000,6.0,6.5625,8468.0,2.0,0.004799,53983.5,1998,3,199803,0.08955223880597014,0.012966925078959312,4462.5,,,,,,
83995,1997-01-16,MCH,MILLENNIUM CHEMICALS INC,,1,59990310,19.625,661000.0,0.006410,19.625,20.0,75100.0,,0.0033380000000000003,1473837.5,1997,1,199701,0.01892744479495268,0.4484890634143859,12972125.0,,,,,,
83995,2001-07-06,MCH,MILLENNIUM CHEMICALS INC,,1,59990310,14.8,860800.0,-0.014647,14.69,14.92,63429.0,,-0.011844,938749.2,2001,7,200107,0.01553529213103684,0.9169648293708266,12739840.0,,,,,,
77158,2006-12-12,KV,K V PHARMACEUTICAL CO,KVA,1,48274020,24.05,164400.0,0.003756,24.04,24.07,37033.0,,-0.003558,890643.65,2006,12,200612,0.0012471419663272142,0.18458560839680385,3953820.0,,,,,,
80422,2002-06-27,LEA,LEAR CORP,LEA,1,52186510,44.55,534800.0,0.011351,44.46,44.53,65250.0,,0.011504,2906887.5,2002,6,200206,0.0015732104730868698,0.18397684808923634,23825340.0,,,,,,
80422,2006-01-03,LEA,LEAR CORP,LEA,1,52186510,28.31,1031500.0,-0.005271,28.3,28.31,67169.0,,0.010981,1901554.39,2006,1,200601,0.00035329447094145953,0.5424509577135997,29201765.0,,,,,,
81098,1996-11-27,PCLE,PINNACLE SYSTEMS INC,PCLE,3,72348110,10.5,10800.0,0.012048,10.125,10.5,7482.0,16.0,0.0039369999999999995,78561.0,1996,11,199611,0.03636363636363636,0.13747279184328098,113400.0,,,,,,
81098,1999-12-21,PCLE,PINNACLE SYSTEMS INC,PCLE,3,72348110,45.25,237948.0,0.001383,45.1875,45.25,23723.0,278.0,0.005575,1073465.75,1999,12,199912,0.00138217000691085,0.22166333672033786,10767147.0,,,,,,
83392,1998-05-14,LCOS,LYCOS INC,LCOS,3,55081810,69.0,3082258.0,0.008219,69.0,69.25,18531.0,4828.0,-0.0011300000000000001,1278639.0,1998,5,199805,0.003616636528028933,2.4105771840214483,212675802.0,,,,,,
66093,2006-07-18,T,A T & T INC,T,1,00206R10,26.99,11859000.0,0.008971999999999999,26.97,26.99,3887944.0,,0.000127,104935608.56,2006,7,200607,0.0007412898443291169,0.11301216205573605,320074410.0,,,,,,
66245,2003-08-04,MDC,M D C HOLDINGS INC,MDC,1,55267610,48.75,362400.0,0.018809,48.76,48.77,28545.0,,-0.002816,1391568.75,2003,8,200308,0.0002050651081719495,0.2604255089804223,17667000.0,,,,,,
66245,2001-12-07,MDC,M D C HOLDINGS INC,,1,55267610,38.35,74500.0,-0.008019,38.18,38.5,24138.0,,0.0018280000000000002,925692.3,2001,12,200112,0.008346374543557649,0.08048030646900703,2857075.0,,,,,,
57568,2003-07-11,BLL,BALL CORP,BLL,1,05849810,44.0,867200.0,-0.002268,43.88,44.13,56976.0,,0.008204000000000001,2506944.0,2003,7,200307,0.005681172594023406,0.34591917489979834,38156800.0,,,,,,
66130,1999-09-15,BOW,BOWATER INC,,1,10218310,57.1875,258600.0,-0.023479,57.0,57.4375,51216.0,,-0.0017420000000000005,2928915.0,1999,9,199909,0.007646095030038231,0.08829208085588007,14788687.5,,,,,,
66130,1997-06-04,BOW,BOWATER INC,,1,10218310,47.875,141000.0,-0.017949,47.5,47.875,41013.0,,0.0018170000000000005,1963497.375,1997,6,199706,0.007863695937090432,0.07181063840230496,6750375.0,,,,,,
65541,1999-12-22,COO,COOPER COMPANIES INC,,1,21664840,27.875,64000.0,-0.006682,27.5,28.125,14024.0,,0.002591,390919.0,1999,12,199912,0.02247191011235955,0.16371678020254835,1784000.0,,,,,,
86847,2001-08-13,DLIA,DELIAS CORP,DLIA,3,24688Q10,6.22,58717.0,0.003226,6.16,6.2,44424.0,88.0,0.002532,276317.28,2001,8,200108,0.0064724919093851205,0.2124984727701431,365219.74,,,,,,
86847,2002-03-22,DLIA,DELIAS CORP,DLIA,3,24688Q10,5.96,141558.0,-0.022951,5.96,6.0,44484.0,188.0,-0.00043,265124.64,2002,3,200203,0.006688963210702346,0.5339300036390431,843685.68,,,,,,
18163,2000-11-08,PG,PROCTER & GAMBLE CO,,1,74271810,69.4375,2883099.0,0.014612,69.0,70.0,1328100.0,,-0.009612,92219943.75,2000,11,200011,0.014388489208633094,0.03126329167816262,200195186.8125,PG,1.0,0.0,PROCTER & GAMBLE CO,0.008253,0.0
18163,1999-02-09,PG,PROCTER & GAMBLE CO,,1,74271810,86.25,2153800.0,-0.000724,85.6875,86.75,1326835.0,,-0.012225,114439518.75,1999,2,199902,0.012323305545487495,0.018820421682348255,185765250.0,,,,,,
81698,1998-09-29,DRTE,DENDRITE INTERNATIONAL INC,DRTE,3,24823910,24.5,122977.0,-0.062201,24.8125,24.875,22440.0,217.0,-0.003653,549780.0,1998,9,199809,0.0025157232704402514,0.22368401906217034,3012936.5,DRTE,0.0,1.0,DENDRITE INTL INC,0.0,0.00059
10866,2000-12-29,BWS,BROWN SHOE CO INC NEW,,1,11573610,13.0,24500.0,-0.037037,12.8125,13.125,17663.0,,0.016053,229619.0,2000,12,200012,0.024096385542168683,0.10669848749450177,318500.0,,,,,,
84389,2006-01-17,SCBT,S C B T FINANCIAL CORP,SCBT,3,78401V10,33.861,3981.0,-0.017382,33.86,34.03,8645.0,31.0,-0.002867,292728.345,2006,1,200601,0.005008101340403645,0.013599639624922557,134800.64099999995,,,,,,
38033,2004-10-14,WEYS,WEYCO GROUP INC,WEYS,3,96214910,37.42,1812.0,0.00107,37.12,37.44,4430.0,15.0,-0.006096,165770.6,2004,10,200410,0.00858369098712447,0.010930768182053996,67805.04000000001,,,,,,
